region,artist_name,title,permalink,user_tags,machine_clusters_from_user_tags,machine_clusters_from_machine_tags,hits,word_count
Americas,Edgar Arceneaux,Untitled (Wheelchair drawing),https://kadist.org/work/untitled-wheelchair-drawing/,"memorial,dark_comedy,invalid,wheelchair,tragic,history","Arts,History,Urbanization","Arts,Culture,Fantasy",1,88
Americas,Doug Aitken,Frontier-Linear,https://kadist.org/work/frontier-linear/,"global,frontier,time,journey,cinema,unknown","Time,Arts,Geopolitics","Land,Arts,Urbanization",1,140
Americas,Zarouhie Abdalian,Flutter,https://kadist.org/work/flutter/,"aberration,optics,fragility,self,identity,reflection","Identity,Design,Mind","Arts,Technology,Urbanization",0,94
Americas,Alexis Smith,Iron Sorrows,https://kadist.org/work/iron-sorrows/,"omnipresent,alloy,rubbish,iron,debris,ductile",Environmental,"Community,Design,Economy",0,96
Europe,Jeremy Deller,Beyond the White Walls,https://kadist.org/work/beyond-the-white-walls/,"gallery,elsewhere,archive,community,documentation,testimony","Urbanization,Community,History","Community,Urbanization,Politics",2,198
Asia,Zhou Tao,After Reality,https://kadist.org/work/after-reality/,"garden,confrontation,cross-cultural,nature,Guangzhou,Paris","Urbanization,Land,Identity","Mind,Culture,Values",0,226
Americas,Lucas Blalock,Tree on Keystone,https://kadist.org/work/tree-on-keystone/,"photography,opacity,landscape,disjunction,distortion,anchor","Arts,Land,Culture",,0,34
Americas,Jeff Burton,Eniko Mihalik,https://kadist.org/work/eniko-mihalik/,"celebrity,voyeurism,mirror,desire,light,power","Technology,Power,Materiality","Technology,Urbanization,Land",1,141
Americas,Kori Newkirk,LAB,https://kadist.org/work/lab/,"trace,self-portrait,rubbish,hand,soot,body_part","Identity,Environmental,Media","Space,Arts,Power",0,59
Americas,Futurefarmers,A Variation on Powers of Ten,https://kadist.org/work/a-variation-on-powers-of-ten/,"microcosm,universe,revisit,ecology,record,conversation","Space,Language,Environmental","Space,Land,Media",1,103
Americas,Jennifer West,Dawn Surf Jellybowl,https://kadist.org/work/dawn-surf-jellybowl/,"everyday,procedure,surfboard,material,limit,surface","Economy,Arts,Spirituality","Land,Media,Arts",1,101
Middle East & Africa,Yael Bartana,A Declaration,https://kadist.org/work/a-declaration/,"coexistence,olive_tree,Zionism,armistice,heterogeneity,peace","Materiality,Colonization,Body","Identity,Land,Politics",0,165
Europe,Mark Leckey,Made in Heaven,https://kadist.org/work/made-in-heaven/,"dimensionality,Pop_Art,iconography,bunny,apparition,Duchamp","Design,Media,Identity","Arts,Media,Technology",1,249
Europe,Tobias Rehberger,9 O’clock? (my time is not your time),https://kadist.org/work/9-oclock-my-time-is-not-your-time/,"perspective,time,deconstruction,nine,pattern,glass","Time,Mind,Values","Arts,Spirituality,Time",1,188
Europe,Nathalie Djurberg,Once Removed on my Mother’s Side,https://kadist.org/work/once-removed-on-my-mothers-side/,"disfigurement,animation,phantasmagoric,humor,violence,dreamlike","Fantasy,Violence,Arts","Media,Spirituality,Arts",1,160
Europe,Nathalie Djurberg,Hans Forlorara sina bada amar och ben,https://kadist.org/work/hans-forlorara-sina/,"disfigurement,animation,phantasmagoric,humor,violence,dreamlike","Fantasy,Violence,Arts","Arts,Media,Spirituality",1,305
Americas,Dennis Adams,Make Down,https://kadist.org/work/make-down/,"reenactment,reliquary,terrorism,makeup,camouflage,film","Arts,Media,History","Technology,Time,History",1,212
Americas,Dennis Adams,The End,https://kadist.org/work/the-end/,"commemoration,newspaper,debris,9/11,float,suspension","Media,Arts,War","Media,Time,Urbanization",1,193
Middle East & Africa,Santu Mofokeng,"Sangoma Cleansing Ritual at Kliprivier, Soweto",https://kadist.org/work/sangoma-cleansing-ritual-at-kliprivier-soweto/,"everyday,contamination,ritual,ecology,river,consequence","Colonization,Environmental,Time","Land,Identity,Urbanization",0,92
Middle East & Africa,Santu Mofokeng,"Altar at Kliprivier, Soweto",https://kadist.org/work/altar-at-kliprivier-soweto/,"everyday,contamination,ritual,ecology,river,consequence","Colonization,Environmental,Time","Land,Identity,Urbanization",0,92
Americas,Elisheva Biernoff,They Were Here,https://kadist.org/work/they-were-here/,"Eden,look,dystopia,popular,fiction,utopia","Fantasy,Spirituality,Arts","Fantasy,Arts,Media",2,179
Americas,Jeff Burton,Negligee,https://kadist.org/work/negligee/,"celebrity,voyeurism,buttocks,sensual,desire,light","Body,Emotion,Media","Emotion,Culture,Power",1,57
Americas,Felipe Arturo,Trópico entrópico,https://kadist.org/work/tropico-entropico/,"disorder,sugar,colonialism,form,floor,history","Violence,Power,History","Arts,Spirituality,Culture",0,236
Americas,Pia Camil,Espectacular cortina,https://kadist.org/work/espectacular-cortina/,"abstraction,handicraft,commercialization,space,craft,digit","Arts,Land,Media","Arts,Urbanization,Land",2,165
Americas,Michelle Handelman,"Dorian, a cinematic perfume",https://kadist.org/work/dorian-a-cinematic-perfume/,"collaboration,drag,authorship,authorship,performance,deconstruction","Time,Language,Colonization","Values,Urbanization,Mind",0,101
Unspecified,Humberto Diaz,Observador Pasivo,https://kadist.org/work/observador-pasivo/,"everyday,universal,Cuba,collectivism,island,isolation","Land,Politics,Urbanization","Values,Mind,Culture",0,73
Americas,Humberto Diaz,3600 besos por hora,https://kadist.org/work/3600-besos-por-hora/,"universal,Cuba,kiss,island,isolation,surveillance","Land,Urbanization,History","Values,Mind,Culture",0,73
Unspecified,Sergio De La Torre,This is not in Spanish,https://kadist.org/work/this-is-not-in-spanish/,"quotation,assimilation,signage,immigrant,immigration,neon","Geopolitics,Colonization,Economy","Power,Activism,Land",0,65
Unspecified,Edgardo Aragón,Efectos de familia,https://kadist.org/work/efectos-de-familia/,"endurance,organized_crime,family,survival,reenactment,Mexico","Arts,Land,Community","Land,Community,Fantasy",2,134
Unspecified,Mauricio Ancalmo,War Footage,https://kadist.org/work/war-footage/,"reclamation,monochrome,pastiche,minimalism,celluloid,art_history","Arts,Technology,Language","Media,Technology,War",1,84
Unspecified,Pedro Reyes,Los Mutantes,https://kadist.org/work/los-mutantes/,"mutant,mutate,periodic_table,mythology,juxtaposition,male,female,animal","Environmental,Power,Politics","Mind,Arts,Values",0,179
Unspecified,Edgar Orlaineta,"Solar Do (It Yourself) Nothing Toy, After Charles Eames",https://kadist.org/work/solar-do-it-yourself-nothing-toy-after-charles-eames/,"playful,Mexico,recreate,reclaim,Eames,toy","Technology,Land,War","Arts,Technology,Culture",1,129
Unspecified,Marepe,Periquitos (Parakeets),https://kadist.org/work/periquitos-parakeets/,"modernization,television,adolescent,Brazil,globalization,acetate","Land,Media,Urbanization","Mind,Culture,Body",0,108
Unspecified,Voluspa Jarpa,Minimal Secret,https://kadist.org/work/minimal-secret/,"abstraction,historical_document,censoring,archive,Chile,minimalism","Land,Arts,Politics","Values,Culture,Language",0,147
Americas,Jeffrey Vallance,Rocket,https://kadist.org/work/rocket/,"collection,spaceflight,energetic,fragment,collage","Design,Values,Technology","Design,Economy,Arts",1,57
Americas,Mungo Thomson,The White Album,https://kadist.org/work/the-white-album/,"compilation,commercialization,expunction,encyclopedic,archive,art_history","Arts,History,Technology","Media,Mind,Arts",1,126
Americas,Mungo Thomson,Untitled (TIME),https://kadist.org/work/untitled-time/,"continuum,periodical,encyclopedic,rapid,record,time","Time,History,Media","Media,Arts,Time",2,87
Americas,Robert Therrien,Untitled (Blue Chapel),https://kadist.org/work/untitled-blue-chapel/,"minimalism,spiritual,geometric,chapel,meditation,polygon","Arts,Mind,Time","War,Materiality,Violence",0,69
Americas,Diana Thater,Perpetual Motion Two,https://kadist.org/work/perpetual-motion-two/,"accelerate,nature,perception,flit,setting,motion","Geopolitics,Time,Environmental","Arts,Media,Design",0,79
Americas,Ron Terada,"Maiko #1, #2, #3",https://kadist.org/work/maiko-1-2-3/,"color,consumerism,representation,gender,geisha,artificial","Economy,Identity,Physics","Time,Urbanization,Spirituality",0,156
Americas,Mark Soo,That’s That’s Alright Alright Mama Mama,https://kadist.org/work/thats-thats-alright-alright-mama-mama/,"reproduction,stereoscopic_vision,mass_culture,representation,celebrity,site","Arts,Media,Land","Culture,Mind,Materiality",0,118
Americas,Ben Shaffer,Ben Deroy,https://kadist.org/work/ben-deroy/,"vision,self-portrait,spirituality,counterculture,supernatural,ascend","Spirituality,Fantasy,Identity","Fantasy,Urbanization,Mind",1,57
Americas,Allan Sekula,"California Stories Attempt to correlate social class with elevation above main harbor channel (San Pedro, July 1975)",https://kadist.org/work/california-stories-attempt-to-correlate-social-class-with-elevation-above-main-harbor-channel-san-pedro-july-1975/,"disparity,real_property,class,hand,Los_Angeles","Land,Urbanization,Inequality","Mind,Values,Culture",0,116
Americas,Ilene Segalove,U.S. Treasury Nose,https://kadist.org/work/u-s-treasury-nose/,"government_agent,drug,deadpan,stereotype,humor,gear","Mind,Culture,Media","Arts,Spirituality,Land",0,99
Americas,John Houck,"Baby Shoes, Never Worn",https://kadist.org/work/baby-shoes-never-worn/,"childhood,shoebox,multiply,layered,unreal,Hemingway","Familial,Body,Time","Arts,Design,Media",0,100
Americas,Ari Marcopoulos,Jackass,https://kadist.org/work/jackass/,"view,document,adolescent,jack,relax,California","Land,History,Urbanization","Media,Arts,Language",0,128
Americas,Ari Marcopoulos,Green Box,https://kadist.org/work/green-box/,"grey_area,cannabis,California,legalization,law,botanical","Technology,Land,Values","Politics,Land,Arts",1,113
Americas,Toyin Ojih Odutola,Prove how much you have grown,https://kadist.org/work/prove-how-much-you-have-grown/,"embodiment,black,portraiture,pen-and-ink,skin,kinship","Arts,Design,Community","Values,Culture,Mind",0,60
Americas,George Pfau,"Zombie Swallows the World, Swallowed by the World",https://kadist.org/work/zombie-swallows-the-world-swallowed-by-the-world/,"in-between,border,zombi,illuminate,silhouette,vanish","Geopolitics,Spirituality","Arts,Spirituality",1,102
Europe,Pauline Boudry and Renate Lorenz,Salomania,https://kadist.org/work/salomania/,"normality,transgender,perversion,stigmatize,archive,human_body","Space,Body,Identity","Arts,Space,Spirituality",1,150
Europe,Charles Avery,Untitled (Map),https://kadist.org/work/untitled-map/,"island,reality,fabricated,map,archipelago,fantasy","Fantasy,Materiality,Arts","Arts,Language,Fantasy",2,220
Americas,Will Rogan,Collapse,https://kadist.org/work/collapse/,"disjunction,time,progress,obstruction,video_recording,reflection","Time,Geopolitics,Power","Technology,War",0,88
Americas,Eamon Ore-Giron,Bite Work,https://kadist.org/work/bite-work/,"surveillance,ritual,trauma,humor,violence,watchdog","Power,Violence,Activism","Land,Arts,Culture",0,178
Americas,Yoshua Okón,Canned Laughter,https://kadist.org/work/canned-laughter/,"automation,labor,parody,improvisation,artificiality,globalization","Arts,Power,Economy","Spirituality,Power,Media",1,126
Americas,Ranu Mukherjee,"Color of History, Sweating Rocks",https://kadist.org/work/color-of-history-sweating-rocks/,"hybrid,refugee,industrialization,oil_industry,displacement,animation","Economy,Geopolitics,Arts","Arts,Space,Fantasy",1,43
Americas,Julio Cesar Morales,Contrabando,https://kadist.org/work/contrabando/,"exploitation,labor,immigration,subsistence,economy,urbanization","Economy,Power,Inequality","Land,Economy,Time",1,42
Americas,Jennifer Locke,Choke,https://kadist.org/work/choke/,"sex,wrestling,voyeurism,violence,gaze,film","Body,Violence,Activism","Language,Activism,Power",1,77
Americas,Leonardogillesfleur,Myself as a Fountain,https://kadist.org/work/myself-as-a-fountain/,"disruption,desire,kiss,urbanity,closeness,saliva","Emotion,Violence,Community","Emotion,Urbanization,Land",1,54
